"","marital_status","application_mode","course","attendance_mode","previous_qualification","nationality","mother_qualification","father_qualification","mother_occupation","father_occupation","displaced","educational_special_needs","debtor","gender","scholarship_holder","age_at_enrollment","international","outcome","dropout"
"1226",1,16,2,1,1,1,2,1,4,4,1,0,0,1,0,21,0,"Graduate",0
"1227",2,12,4,1,1,1,1,14,5,5,0,0,1,1,0,25,0,"Dropout",1
"1228",1,1,6,1,1,1,1,1,5,10,1,0,0,1,1,20,0,"Dropout",1
"1229",1,17,6,1,16,1,1,1,10,5,1,0,0,1,1,22,0,"Dropout",1
"1230",4,12,15,1,12,1,22,27,10,2,0,0,0,0,0,39,0,"Graduate",0
"1231",1,1,14,1,1,1,3,1,3,7,1,0,0,1,1,21,0,"Graduate",0
"1232",1,8,11,1,1,1,1,1,10,10,0,0,0,0,1,19,0,"Graduate",0
"1233",1,12,12,1,12,1,22,27,10,8,0,0,0,0,1,26,0,"Graduate",0
"1234",1,9,10,1,1,1,13,1,5,4,1,0,0,0,1,19,0,"Graduate",0
"1235",1,17,6,1,16,1,1,3,5,3,1,0,0,0,1,20,0,"Graduate",0
"1236",1,14,3,0,1,1,13,27,9,6,0,0,0,1,0,24,0,"Dropout",1
"1237",1,8,7,1,1,1,13,14,5,1,1,0,0,1,0,20,0,"Graduate",0
"1238",2,12,4,1,1,1,22,27,10,10,0,0,0,1,0,29,0,"Graduate",0
"1239",1,1,15,1,1,1,1,3,10,10,0,0,0,1,0,20,0,"Graduate",0
"1240",1,15,8,1,14,1,3,4,3,3,1,0,0,1,0,20,0,"Dropout",1
"1241",1,12,14,1,12,1,13,1,6,9,1,0,0,1,1,24,0,"Graduate",0
"1242",1,12,12,1,12,1,1,3,3,3,0,0,1,1,0,24,0,"Dropout",1
"1243",1,4,7,1,15,1,3,1,3,6,0,0,0,1,0,23,0,"Graduate",0
"1244",1,14,13,1,1,1,1,27,6,6,1,0,0,1,0,20,0,"Graduate",0
"1245",1,8,14,1,1,1,1,1,5,11,1,0,0,1,0,19,0,"Graduate",0
"1246",1,15,4,1,14,1,1,28,5,5,1,0,0,1,1,20,0,"Graduate",0
"1247",1,1,5,1,1,1,23,27,4,4,0,0,0,1,0,18,0,"Graduate",0
"1248",1,1,14,1,1,1,1,1,12,12,1,0,1,1,0,20,0,"Dropout",1
"1249",2,12,17,0,1,1,22,14,6,4,1,0,0,1,0,33,0,"Graduate",0
"1250",1,8,15,1,1,1,23,28,8,8,1,0,0,0,0,19,0,"Dropout",1
"1251",1,1,2,1,1,1,13,27,8,8,1,0,0,1,0,19,0,"Graduate",0
"1252",1,14,5,1,1,1,13,27,8,8,1,0,0,1,0,22,0,"Graduate",0
"1253",1,14,12,1,1,16,1,1,7,7,0,0,0,0,0,39,1,"Dropout",1
"1254",1,8,11,1,1,1,1,1,5,9,1,0,0,1,0,22,0,"Dropout",1
"1255",1,8,2,1,1,1,13,27,6,10,1,0,0,1,1,19,0,"Graduate",0
"1256",1,5,11,1,1,10,3,1,10,10,1,0,0,0,0,19,1,"Graduate",0
"1257",1,8,12,1,1,1,13,27,10,10,1,0,0,0,0,19,0,"Dropout",1
"1258",1,1,2,1,1,1,13,27,10,8,1,0,0,0,1,21,0,"Graduate",0
"1259",1,4,12,1,5,1,13,1,5,2,1,0,0,0,0,39,0,"Dropout",1
"1260",1,8,2,1,1,1,13,1,5,2,1,0,0,1,0,19,0,"Graduate",0
"1261",1,12,9,1,9,1,1,1,10,5,1,0,1,1,0,24,0,"Dropout",1
"1262",1,12,17,0,1,1,13,14,10,10,1,0,0,1,0,27,0,"Dropout",1
"1263",2,12,17,0,1,1,22,27,10,10,0,0,0,1,0,29,0,"Graduate",0
"1264",1,8,6,1,1,1,13,1,10,5,1,0,0,1,0,20,0,"Dropout",1
"1265",1,1,14,1,1,1,13,1,8,5,0,0,0,1,0,21,0,"Dropout",1
"1266",1,1,12,1,1,1,1,1,5,4,0,0,0,1,0,19,0,"Graduate",0
"1267",1,8,15,1,1,1,1,1,6,2,0,0,1,1,0,19,0,"Dropout",1
"1268",1,12,7,1,1,1,22,27,10,10,0,0,0,1,1,28,0,"Graduate",0
"1269",1,6,11,1,1,12,13,1,10,8,1,0,0,0,0,21,1,"Graduate",0
"1270",1,5,12,1,1,10,3,3,3,10,1,0,1,0,0,23,1,"Dropout",1
"1271",1,8,12,1,1,1,23,1,10,6,1,0,0,0,0,18,0,"Graduate",0
"1272",2,6,15,1,1,14,22,27,10,7,0,0,0,0,0,59,1,"Graduate",0
"1273",1,1,6,1,1,1,1,28,10,10,1,0,0,0,0,18,0,"Graduate",0
"1274",1,12,12,1,1,1,22,14,10,9,1,0,0,0,0,27,0,"Dropout",1
"1275",1,1,10,1,1,1,23,14,10,11,1,0,0,0,1,18,0,"Graduate",0
"1276",1,9,16,1,1,1,23,14,8,8,1,0,1,0,0,20,0,"Dropout",1
"1277",2,12,7,1,3,1,22,27,5,8,0,0,0,0,0,32,0,"Dropout",1
"1278",1,8,9,1,1,1,23,27,4,6,1,0,0,0,0,19,0,"Dropout",1
"1279",2,12,16,1,9,1,22,27,8,9,0,0,0,0,0,41,0,"Dropout",1
"1280",4,8,3,0,1,1,13,14,12,12,0,0,0,0,0,38,0,"Dropout",1
"1281",1,4,8,1,2,3,27,1,5,10,0,0,0,1,0,35,1,"Dropout",1
"1282",1,12,3,0,1,1,19,24,1,1,1,0,0,0,0,27,0,"Dropout",1
"1283",1,8,5,1,1,1,1,27,5,10,1,0,0,0,0,19,0,"Graduate",0
"1284",2,12,17,0,7,1,19,24,1,1,0,0,0,0,0,39,0,"Dropout",1
"1285",2,4,11,1,2,1,22,27,10,10,0,0,0,0,0,37,0,"Dropout",1
"1286",5,12,12,1,1,1,23,28,10,10,0,0,0,0,0,37,0,"Dropout",1
"1287",2,14,3,0,1,1,19,24,1,1,0,0,0,0,1,35,0,"Graduate",0
"1288",1,14,9,1,1,1,22,27,10,10,0,0,0,0,0,49,0,"Graduate",0
"1289",1,4,9,1,15,1,22,27,10,10,0,0,0,0,0,52,0,"Graduate",0
"1290",1,1,6,1,1,1,1,28,6,6,1,0,0,0,0,18,0,"Graduate",0
"1291",1,12,3,0,1,1,22,27,10,10,0,0,0,0,1,30,0,"Graduate",0
"1292",1,1,12,1,1,1,1,14,3,8,1,0,0,0,0,21,0,"Graduate",0
"1293",1,1,7,1,1,1,22,14,10,6,1,0,0,1,0,20,0,"Dropout",1
"1294",1,7,2,1,1,1,22,27,10,10,1,0,0,1,0,19,0,"Dropout",1
"1295",1,1,12,1,1,1,3,14,3,11,1,0,0,1,0,18,0,"Graduate",0
"1296",1,1,9,1,1,1,1,1,4,5,1,0,0,0,1,22,0,"Graduate",0
"1297",1,8,10,1,1,1,1,14,8,8,1,0,0,0,1,19,0,"Graduate",0
"1298",1,8,12,1,1,1,13,28,10,6,1,0,0,0,1,18,0,"Graduate",0
"1299",1,1,9,1,1,1,1,14,5,5,1,0,0,1,0,21,0,"Graduate",0
"1300",1,14,8,1,1,3,22,27,10,7,0,0,0,0,0,37,1,"Dropout",1
"1301",1,12,4,1,12,1,22,27,10,11,0,0,1,1,0,38,0,"Dropout",1
"1302",6,12,17,0,9,1,22,27,12,12,1,0,0,1,0,55,0,"Dropout",1
"1303",5,12,4,1,1,1,22,27,10,8,0,0,1,0,0,28,0,"Dropout",1
"1304",5,4,17,0,2,1,22,27,7,7,0,0,0,0,0,46,0,"Graduate",0
"1305",1,1,2,1,1,1,13,14,5,5,1,1,0,0,0,22,0,"Graduate",0
"1306",2,12,14,1,12,1,22,27,10,10,0,0,0,0,0,46,0,"Dropout",1
"1307",1,1,6,1,1,1,22,14,10,9,1,0,1,0,0,18,0,"Dropout",1
"1308",1,1,15,1,1,1,22,27,10,8,1,0,0,1,1,21,0,"Graduate",0
"1309",1,14,17,0,1,1,13,27,4,10,0,0,0,0,0,34,0,"Dropout",1
"1310",1,8,16,1,1,1,22,28,10,10,1,0,0,0,1,21,0,"Dropout",1
"1311",1,1,15,1,1,1,22,14,10,10,1,0,0,0,1,18,0,"Graduate",0
"1312",1,1,2,1,1,1,17,28,10,9,1,0,0,1,0,20,0,"Graduate",0
"1313",1,8,11,1,1,1,22,27,6,5,1,0,0,1,0,19,0,"Dropout",1
"1314",1,8,3,0,1,1,1,14,5,13,1,0,0,1,0,22,0,"Graduate",0
"1315",1,15,4,1,14,1,1,14,5,8,0,0,0,1,0,23,0,"Dropout",1
"1316",1,8,2,1,1,1,3,1,3,11,1,0,0,1,0,19,0,"Dropout",1
"1317",1,1,2,1,1,1,23,27,10,4,1,0,1,1,1,19,0,"Dropout",1
"1318",1,1,15,1,1,1,13,1,10,10,0,0,0,1,1,18,0,"Graduate",0
"1319",1,8,10,1,1,1,22,27,8,8,1,0,0,1,0,18,0,"Dropout",1
"1320",1,8,15,1,1,1,23,28,10,10,0,0,1,1,0,19,0,"Dropout",1
"1321",1,1,2,1,1,1,1,1,1,4,1,0,0,1,0,18,0,"Graduate",0
"1322",1,15,4,1,14,1,13,28,7,7,1,0,0,1,0,19,0,"Graduate",0
"1323",1,12,4,1,12,1,1,14,10,9,0,0,1,1,0,27,0,"Dropout",1
"1324",1,1,11,1,1,1,3,14,4,10,1,0,0,1,0,20,0,"Graduate",0
"1325",1,1,12,1,1,1,4,3,3,2,1,0,0,1,0,18,0,"Graduate",0
"1326",1,1,5,1,1,1,23,14,8,8,1,0,0,1,0,18,0,"Graduate",0
"1327",1,1,9,1,1,1,1,28,5,8,1,0,0,1,0,18,0,"Dropout",1
"1328",1,8,12,1,1,1,13,14,6,6,1,0,0,0,0,18,0,"Graduate",0
"1329",1,12,3,0,11,1,19,24,1,1,1,0,0,0,0,37,0,"Dropout",1
"1330",2,12,3,0,1,1,23,27,6,4,0,0,0,0,1,36,0,"Graduate",0
"1331",2,12,6,1,12,1,13,14,10,6,1,0,0,0,0,26,0,"Dropout",1
"1332",1,1,6,1,1,1,22,28,7,10,0,0,0,0,0,19,0,"Graduate",0
"1333",1,12,3,0,1,1,22,1,8,5,1,0,0,0,0,24,0,"Dropout",1
"1334",1,1,15,1,1,21,13,1,10,10,1,0,0,0,1,19,1,"Dropout",1
"1335",1,13,14,1,1,1,1,1,10,11,1,0,0,0,1,20,0,"Graduate",0
"1336",1,9,14,1,1,1,13,3,10,8,1,0,0,0,0,19,0,"Graduate",0
"1337",1,1,6,1,1,1,23,27,10,10,1,0,0,0,0,21,0,"Graduate",0
"1338",2,12,13,1,1,1,22,27,10,5,0,0,0,0,0,50,0,"Dropout",1
"1339",2,12,13,1,1,1,22,27,10,10,0,0,0,0,0,47,0,"Dropout",1
"1340",1,13,16,1,1,1,1,14,5,8,0,0,0,0,0,24,0,"Dropout",1
"1341",1,12,17,0,1,1,22,27,8,11,0,0,0,0,0,48,0,"Dropout",1
"1342",1,1,6,1,1,1,22,2,10,5,1,0,0,0,1,18,0,"Graduate",0
"1343",1,15,17,0,14,1,22,27,6,6,1,0,0,1,0,32,0,"Dropout",1
"1344",1,1,14,1,1,1,13,3,5,1,1,0,0,1,0,20,0,"Dropout",1
"1345",1,12,7,1,1,1,22,28,10,9,0,0,1,1,0,24,0,"Dropout",1
"1346",2,12,8,1,12,1,22,28,10,10,0,0,0,1,0,53,0,"Graduate",0
"1347",2,12,15,1,12,1,13,14,10,5,0,0,1,1,0,42,0,"Dropout",1
"1348",2,12,17,0,9,1,22,27,10,10,1,0,0,1,0,52,0,"Graduate",0
"1349",2,12,17,0,1,1,22,27,10,11,0,0,0,1,0,49,0,"Graduate",0
"1350",1,8,14,1,1,1,23,27,8,6,0,0,0,1,1,18,0,"Graduate",0
"1351",2,12,8,1,1,1,1,14,7,7,1,0,0,1,0,37,0,"Graduate",0
"1352",1,1,12,1,1,1,1,1,5,5,0,0,0,1,1,21,0,"Graduate",0
"1353",1,12,14,1,7,1,22,27,6,4,0,0,1,1,0,26,0,"Dropout",1
"1354",1,1,5,1,1,1,3,1,3,4,1,0,0,1,0,20,0,"Graduate",0
"1355",1,1,12,1,1,1,1,27,5,4,1,0,0,0,1,19,0,"Graduate",0
"1356",1,1,5,1,1,1,23,28,10,8,1,0,0,0,0,18,0,"Graduate",0
"1357",1,8,12,1,1,1,1,1,5,5,1,0,0,0,0,18,0,"Graduate",0
"1358",1,8,3,0,1,1,22,14,10,10,0,0,0,0,0,20,0,"Graduate",0
"1359",1,8,11,1,1,1,3,3,4,4,1,0,0,0,0,20,0,"Dropout",1
"1360",1,1,2,1,1,1,3,14,5,8,1,0,0,0,0,21,0,"Dropout",1
"1361",1,1,2,1,1,1,1,14,4,4,1,0,0,0,0,22,0,"Graduate",0
"1362",1,14,12,1,1,1,1,28,5,8,0,0,0,0,1,18,0,"Graduate",0
"1363",1,1,12,1,1,1,13,27,10,8,1,0,0,0,0,18,0,"Dropout",1
"1364",1,1,12,1,1,1,1,28,5,10,1,0,0,0,1,19,0,"Graduate",0
"1365",1,1,12,1,1,1,1,1,5,8,1,0,0,0,0,18,0,"Graduate",0
"1366",1,1,13,1,1,1,13,14,4,11,1,0,0,0,1,20,0,"Graduate",0
"1367",1,1,16,1,1,1,1,1,3,10,1,0,0,0,0,20,0,"Dropout",1
"1368",1,1,6,1,1,1,23,1,10,4,1,0,0,0,0,20,0,"Graduate",0
"1369",1,1,9,1,1,1,3,14,2,5,0,0,0,0,0,19,0,"Graduate",0
"1370",1,14,2,1,1,1,22,27,10,10,1,0,0,0,1,20,0,"Graduate",0
"1371",1,17,6,1,16,1,1,14,5,7,1,0,0,0,0,27,0,"Graduate",0
"1372",1,1,6,1,1,1,3,3,6,3,1,0,0,0,0,18,0,"Graduate",0
"1373",1,1,12,1,1,1,13,1,5,5,0,0,0,0,0,18,0,"Graduate",0
"1374",1,8,12,1,1,1,1,27,10,8,0,0,0,0,1,18,0,"Graduate",0
"1375",1,1,6,1,1,1,22,27,10,2,0,0,0,0,0,20,0,"Graduate",0
"1376",1,8,10,1,1,1,1,1,6,7,0,0,0,0,1,20,0,"Graduate",0
"1377",1,1,12,1,1,1,3,14,2,6,1,0,0,0,0,18,0,"Graduate",0
"1378",1,15,5,1,14,1,1,28,5,7,0,0,1,0,0,22,0,"Dropout",1
"1379",1,8,3,0,1,1,22,27,6,9,0,0,1,0,1,22,0,"Graduate",0
"1380",1,1,6,1,1,1,13,3,5,3,0,0,0,0,0,19,0,"Graduate",0
"1381",1,15,8,1,14,1,3,1,5,2,1,0,0,0,0,21,0,"Dropout",1
"1382",1,12,12,1,15,1,1,1,5,5,1,0,0,0,0,27,0,"Graduate",0
"1383",1,8,12,1,1,1,1,1,5,10,1,0,0,0,0,18,0,"Graduate",0
"1384",1,8,11,1,1,1,1,1,5,5,0,0,0,0,0,18,0,"Dropout",1
"1385",1,8,13,1,1,1,3,3,2,8,1,0,0,1,0,19,0,"Dropout",1
"1386",5,12,17,0,1,1,1,1,4,4,0,0,0,1,1,35,0,"Graduate",0
"1387",1,8,6,1,1,1,22,26,5,12,0,0,0,1,0,23,0,"Graduate",0
"1388",1,12,12,1,1,1,1,27,10,10,0,0,0,1,0,28,0,"Dropout",1
"1389",1,1,14,1,1,1,13,1,10,5,1,0,1,1,0,20,0,"Dropout",1
"1390",1,1,14,1,1,1,2,2,4,4,1,0,0,1,0,21,0,"Dropout",1
"1391",1,8,5,1,1,1,22,27,6,6,1,0,0,1,0,18,0,"Graduate",0
"1392",1,1,5,1,1,1,3,3,3,3,1,0,0,1,0,22,0,"Graduate",0
"1393",1,8,6,1,1,1,23,1,10,10,1,0,0,1,0,21,0,"Graduate",0
"1394",1,4,13,1,3,1,3,3,3,3,0,0,1,1,0,38,0,"Dropout",1
"1395",1,14,2,1,1,1,22,27,10,10,1,0,0,1,0,19,0,"Dropout",1
"1396",1,4,7,1,1,1,19,24,1,1,0,0,0,1,0,24,0,"Dropout",1
"1397",1,9,5,1,1,1,1,27,5,8,1,0,0,1,0,19,0,"Dropout",1
"1398",1,1,12,1,1,1,22,28,10,10,1,0,0,1,1,19,0,"Graduate",0
"1399",1,12,7,1,3,1,3,3,4,11,0,0,0,1,0,31,0,"Dropout",1
"1400",1,8,14,1,1,1,23,27,10,9,1,0,0,1,1,19,0,"Graduate",0
"1401",1,8,5,1,1,1,13,28,5,6,1,0,0,1,0,22,0,"Graduate",0
"1402",1,12,6,1,1,1,19,1,1,3,0,0,0,1,0,25,0,"Dropout",1
"1403",1,1,12,1,1,1,1,1,6,6,1,0,0,1,0,18,0,"Dropout",1
"1404",1,4,12,1,3,1,22,27,12,12,1,0,0,1,0,30,0,"Dropout",1
"1405",1,1,12,1,1,1,23,27,10,10,0,0,0,1,1,18,0,"Graduate",0
"1406",1,1,15,1,1,1,1,1,6,6,1,0,0,1,0,18,0,"Graduate",0
"1407",1,8,15,1,1,1,19,24,1,1,0,0,0,1,0,18,0,"Dropout",1
"1408",1,1,10,1,1,1,23,28,8,8,1,0,0,1,0,18,0,"Graduate",0
"1409",1,12,14,1,1,1,1,14,5,10,0,0,0,1,1,25,0,"Graduate",0
"1410",1,1,2,1,1,1,1,1,5,5,0,0,0,1,0,18,0,"Dropout",1
"1411",1,12,13,1,12,1,13,1,8,11,0,0,0,1,0,25,0,"Dropout",1
"1412",1,1,12,1,1,1,22,28,10,6,1,0,0,0,0,19,0,"Graduate",0
"1413",1,1,12,1,1,1,13,14,6,5,1,0,0,0,1,20,0,"Graduate",0
"1414",1,13,12,1,1,14,3,1,4,11,1,0,0,0,0,33,1,"Dropout",1
"1415",1,8,10,1,1,1,13,27,10,10,1,0,0,0,1,18,0,"Graduate",0
"1416",1,8,12,1,1,1,1,14,5,11,1,0,0,0,0,19,0,"Graduate",0
"1417",1,1,12,1,1,1,23,28,8,8,1,0,0,0,1,20,0,"Graduate",0
"1418",1,12,7,1,1,1,23,27,8,8,0,0,0,1,0,24,0,"Dropout",1
"1419",1,12,17,0,12,1,2,1,3,5,0,0,0,1,0,24,0,"Dropout",1
"1420",1,8,6,1,1,1,23,27,10,10,1,0,0,1,0,18,0,"Graduate",0
"1421",1,1,11,1,1,1,22,27,10,10,1,0,0,0,1,18,0,"Graduate",0
"1422",1,16,6,1,1,1,3,3,3,9,1,0,0,0,0,22,0,"Graduate",0
"1423",1,1,15,1,1,1,2,1,10,10,1,1,0,0,1,18,0,"Graduate",0
"1424",1,1,2,1,1,1,13,14,4,11,1,0,0,0,0,21,0,"Graduate",0
"1425",2,12,17,0,1,1,22,27,6,2,1,0,0,0,0,38,0,"Dropout",1
"1426",1,14,10,1,1,1,19,24,13,13,0,0,0,0,1,29,0,"Graduate",0
"1427",1,8,11,1,1,1,23,27,5,10,1,0,0,0,0,18,0,"Dropout",1
"1428",2,14,17,0,1,1,22,27,10,10,0,0,0,1,0,37,0,"Graduate",0
"1429",1,1,9,1,1,1,3,3,6,11,0,0,0,1,0,20,0,"Graduate",0
"1430",1,1,8,1,1,1,13,14,12,9,1,0,0,1,0,20,0,"Dropout",1
"1431",2,12,7,1,1,1,22,28,10,11,0,0,1,1,0,40,0,"Dropout",1
"1432",1,1,9,1,1,1,1,1,10,10,0,0,0,1,0,21,0,"Dropout",1
"1433",1,15,5,1,14,1,2,14,4,9,0,0,0,1,0,21,0,"Graduate",0
"1434",1,1,12,1,1,1,3,1,3,2,1,0,0,1,0,18,0,"Graduate",0
"1435",1,12,4,1,1,1,3,1,6,10,0,0,0,1,0,27,0,"Graduate",0
"1436",2,12,5,1,12,1,22,27,10,11,0,0,0,1,0,38,0,"Dropout",1
"1437",1,9,8,1,1,1,3,3,6,3,0,0,0,1,0,18,0,"Dropout",1
"1438",1,1,8,1,1,1,3,14,3,10,1,0,0,1,0,18,0,"Dropout",1
"1439",1,14,15,1,1,1,1,1,10,7,0,0,1,1,0,19,0,"Dropout",1
"1440",1,12,14,1,1,1,22,27,12,12,0,0,1,1,0,44,0,"Dropout",1
"1441",1,15,6,1,14,1,1,1,5,5,1,1,0,1,0,26,0,"Dropout",1
"1442",1,14,8,1,1,1,13,1,10,5,0,0,1,1,0,24,0,"Dropout",1
"1443",1,12,4,1,1,1,13,1,10,7,1,0,0,1,0,27,0,"Dropout",1
"1444",1,12,4,1,1,1,1,1,10,5,0,0,1,1,0,27,0,"Dropout",1
"1445",1,14,5,1,1,1,23,28,8,8,1,0,0,1,0,25,0,"Dropout",1
"1446",1,1,2,1,1,1,23,14,10,10,1,0,0,1,1,19,0,"Graduate",0
"1447",1,8,7,1,1,1,3,1,3,10,1,0,1,1,0,20,0,"Dropout",1
"1448",1,15,8,1,14,1,1,27,5,9,1,0,0,0,0,22,0,"Dropout",1
"1449",1,1,14,1,1,1,4,14,3,6,1,0,0,0,0,19,0,"Graduate",0
"1450",1,1,12,1,1,1,1,1,5,8,1,0,0,0,1,18,0,"Graduate",0
"1451",1,1,10,1,1,1,13,14,29,36,1,0,1,0,0,20,0,"Graduate",0
"1452",1,8,2,1,1,14,1,1,6,8,1,0,0,0,1,18,1,"Dropout",1
"1453",1,12,15,1,1,1,1,14,2,4,0,0,0,1,0,36,0,"Graduate",0
"1454",1,6,9,1,1,12,22,2,7,5,0,0,1,1,0,19,1,"Graduate",0
"1455",1,17,9,1,16,1,1,1,7,7,0,0,0,1,1,21,0,"Graduate",0
"1456",1,1,9,1,1,1,13,28,10,10,1,0,0,0,0,26,0,"Dropout",1
"1457",1,12,4,1,1,14,1,1,10,10,0,0,1,0,0,29,1,"Dropout",1
"1458",1,4,12,1,3,1,3,14,3,7,0,0,0,1,0,27,0,"Dropout",1
"1459",1,1,15,1,1,1,1,1,10,10,1,0,0,0,1,19,0,"Graduate",0
"1460",1,1,15,1,1,1,1,3,1,1,0,0,0,1,0,20,0,"Dropout",1
"1461",2,1,11,1,1,1,13,28,5,8,0,0,0,1,0,33,0,"Graduate",0
"1462",2,12,17,0,1,1,22,10,10,10,0,0,1,1,0,35,0,"Dropout",1
"1463",1,1,9,1,1,1,22,28,8,8,1,0,0,1,0,23,0,"Graduate",0
"1464",1,1,12,1,1,1,22,14,10,10,1,0,0,1,0,19,0,"Graduate",0
"1465",1,1,5,1,1,1,1,14,4,4,1,0,0,1,1,21,0,"Graduate",0
"1466",1,12,12,1,1,1,22,27,4,8,0,0,0,1,0,27,0,"Dropout",1
"1467",1,4,12,1,3,1,22,28,10,10,0,0,0,1,0,28,0,"Dropout",1
"1468",2,12,10,1,12,1,22,27,10,5,0,0,0,1,0,42,0,"Dropout",1
"1469",1,4,17,0,3,1,22,27,10,10,0,0,0,1,0,27,0,"Graduate",0
"1470",1,1,5,1,1,1,3,3,1,2,1,0,0,1,0,23,0,"Dropout",1
"1471",1,8,11,1,1,1,13,1,5,5,1,0,0,1,1,18,0,"Graduate",0
"1472",2,12,12,1,1,1,22,27,10,5,0,0,0,1,0,26,0,"Graduate",0
"1473",1,1,9,1,1,1,3,1,4,11,0,0,0,1,0,18,0,"Dropout",1
"1474",1,12,17,0,1,1,3,5,3,3,0,0,1,1,0,29,0,"Dropout",1
"1475",1,8,6,1,1,1,1,1,5,8,1,0,0,1,0,22,0,"Dropout",1
"1476",1,1,12,1,1,1,23,28,8,10,1,0,0,0,1,19,0,"Graduate",0
"1477",1,1,10,1,1,1,23,27,10,8,1,0,0,0,1,18,0,"Graduate",0
"1478",1,1,6,1,1,1,23,1,10,10,1,0,0,0,1,18,0,"Dropout",1
"1479",1,12,4,1,12,1,22,28,5,10,0,0,1,0,0,40,0,"Dropout",1
"1480",1,8,11,1,1,12,23,3,10,4,1,0,1,0,0,20,1,"Dropout",1
"1481",1,1,12,1,1,1,3,1,5,2,1,0,0,1,0,18,0,"Dropout",1
"1482",1,14,3,0,3,1,19,24,1,1,0,0,0,1,0,31,0,"Graduate",0
"1483",1,1,9,1,1,1,1,1,10,10,0,0,0,1,1,18,0,"Graduate",0
"1484",1,14,14,1,1,1,13,1,5,5,1,0,0,1,0,22,0,"Dropout",1
"1485",1,16,9,1,12,1,13,14,10,6,0,0,1,1,0,38,0,"Dropout",1
"1486",1,14,17,0,3,1,3,1,3,10,0,0,0,1,0,33,0,"Dropout",1
"1487",1,8,14,1,1,1,3,3,2,2,0,0,0,1,0,18,0,"Dropout",1
"1488",1,16,17,0,1,1,1,1,6,4,1,0,0,1,0,27,0,"Graduate",0
"1489",1,12,11,1,1,1,22,27,10,10,0,0,0,1,0,26,0,"Graduate",0
"1490",1,1,12,1,1,1,1,14,4,4,1,0,0,0,1,19,0,"Graduate",0
"1491",2,16,12,1,1,1,22,27,6,6,0,0,0,1,0,44,0,"Dropout",1
"1492",1,1,9,1,1,1,22,28,10,10,1,0,0,1,0,19,0,"Graduate",0
"1493",1,9,5,1,1,1,1,27,5,8,1,0,0,1,0,20,0,"Dropout",1
"1494",4,14,17,0,1,1,22,27,7,7,0,0,0,0,0,31,0,"Graduate",0
"1495",1,14,5,1,1,1,22,27,10,10,1,0,0,0,0,25,0,"Graduate",0
"1496",1,8,15,1,1,1,2,27,10,10,1,0,1,0,0,19,0,"Dropout",1
"1497",1,8,12,1,1,1,3,2,4,4,1,0,0,0,0,18,0,"Dropout",1
"1498",1,12,14,1,1,1,1,1,5,5,0,0,0,0,0,24,0,"Dropout",1
"1499",1,1,10,1,1,1,3,3,4,4,0,0,0,0,0,20,0,"Graduate",0
"1500",1,8,11,1,1,1,13,27,6,4,0,0,0,0,0,18,0,"Graduate",0
"1501",1,1,10,1,1,1,23,1,6,8,0,0,0,0,1,18,0,"Graduate",0
"1502",1,4,12,1,3,1,22,27,5,6,0,0,1,0,0,28,0,"Dropout",1
"1503",1,1,16,1,1,1,22,14,10,9,0,0,1,0,0,18,0,"Dropout",1
"1504",1,1,10,1,1,1,1,1,5,5,0,0,0,0,1,18,0,"Graduate",0
"1505",1,8,9,1,1,1,22,14,10,9,1,0,0,0,1,18,0,"Graduate",0
"1506",1,1,9,1,1,1,13,14,10,10,1,0,0,0,1,19,0,"Dropout",1
"1507",1,8,12,1,1,1,13,28,4,10,0,0,0,0,1,19,0,"Graduate",0
"1508",1,1,10,1,1,1,23,28,29,43,0,0,1,0,1,20,0,"Graduate",0
"1509",2,14,3,0,1,1,22,14,10,4,0,0,0,0,0,34,0,"Graduate",0
"1510",1,8,12,1,1,1,3,14,3,6,1,0,0,0,0,19,0,"Graduate",0
"1511",1,12,5,1,1,1,1,14,5,5,1,0,0,0,0,24,0,"Graduate",0
"1512",1,5,15,1,1,9,23,27,1,6,1,0,0,0,0,18,1,"Dropout",1
"1513",1,8,8,1,1,1,13,14,4,11,1,0,0,1,0,19,0,"Dropout",1
"1514",1,1,9,1,1,1,1,28,4,7,0,0,0,1,1,18,0,"Graduate",0
"1515",1,1,12,1,1,1,1,1,10,10,1,1,1,1,0,19,0,"Graduate",0
"1516",1,1,8,1,1,1,3,14,3,5,1,0,0,1,0,19,0,"Dropout",1
"1517",1,8,4,1,1,1,22,3,6,3,0,0,0,1,0,19,0,"Dropout",1
"1518",2,12,17,0,1,1,21,12,10,11,1,0,0,1,0,41,0,"Dropout",1
"1519",1,1,12,1,1,1,5,5,3,3,0,0,0,1,0,19,0,"Graduate",0
"1520",1,4,12,1,3,1,1,1,8,11,1,0,0,1,0,23,0,"Dropout",1
"1521",1,1,7,1,1,1,13,28,10,8,0,0,0,1,0,18,0,"Dropout",1
"1522",1,1,9,1,1,1,3,14,4,4,0,0,0,1,0,19,0,"Graduate",0
"1523",1,15,4,1,14,1,3,3,3,11,1,0,0,1,0,20,0,"Graduate",0
"1524",1,12,6,1,1,1,22,27,12,12,0,0,1,1,0,35,0,"Dropout",1
"1525",4,12,14,1,12,1,13,1,12,12,0,0,0,1,0,34,0,"Dropout",1
"1526",1,1,5,1,1,1,3,3,10,10,1,0,1,0,1,19,0,"Graduate",0
"1527",1,6,10,1,1,12,13,1,10,10,1,0,1,1,0,22,1,"Graduate",0
